"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Iowa,2018,9,701,62,180,34.52,8.84,25.68
States,Kansas,2018,9,135,6,25,22.96,4.44,18.52
States,Kentucky,2018,9,572,14,33,8.22,2.45,5.77
States,Louisiana,2018,9,636,9,43,8.18,1.42,6.76
States,Maine,2018,9,215,52,4,26.05,24.19,1.86
States,Maryland,2018,9,395,48,21,17.47,12.15,5.32
States,Massachusetts,2018,9,1603,299,166,29.01,18.65,10.36
States,Michigan,2018,9,2408,399,179,24,16.57,7.43
States,Minnesota,2018,9,953,120,74,20.36,12.59,7.76
States,Mississippi,2018,9,78,3,4,8.97,3.85,5.13
States,Missouri,2018,9,1155,55,92,12.73,4.76,7.97
States,Montana,2018,9,294,39,28,22.79,13.27,9.52
States,Nebraska,2018,9,422,59,93,36.02,13.98,22.04
States,Nevada,2018,9,41,4,4,19.51,9.76,9.76
States,New Hampshire,2018,9,X,X,X,X,X,X
States,New Jersey,2018,9,X,X,X,X,X,X
States,New Mexico,2018,9,1316,71,129,15.2,5.4,9.8
States,New York,2018,9,4155,396,372,18.48,9.53,8.95
States,North Carolina,2018,9,586,38,21,10.07,6.48,3.58
States,North Dakota,2018,9,285,34,24,20.35,11.93,8.42
States,Ohio,2018,9,3866,468,376,21.83,12.11,9.73
States,Oklahoma,2018,9,387,6,37,11.11,1.55,9.56
States,Oregon,2018,9,1047,69,119,17.96,6.59,11.37
States,Pennsylvania,2018,9,1229,139,126,21.56,11.31,10.25
States,Rhode Island,2018,9,X,X,X,X,X,X
States,South Carolina,2018,9,593,21,24,7.59,3.54,4.05
States,South Dakota,2018,9,71,3,7,14.08,4.23,9.86
States,Tennessee,2018,9,302,9,17,8.61,2.98,5.63
States,Texas,2018,9,3690,213,435,17.56,5.77,11.79
States,Utah,2018,9,1528,89,217,20.03,5.82,14.2
States,Vermont,2018,9,454,113,23,29.96,24.89,5.07
States,Virginia,2018,9,484,45,39,17.36,9.3,8.06
States,Washington,2018,9,1830,151,159,16.94,8.25,8.69
States,West Virginia,2018,9,808,43,26,8.54,5.32,3.22
States,Wisconsin,2018,9,2827,418,301,25.43,14.79,10.65
States,Wyoming,2018,9,X,X,X,X,X,X
States,Puerto Rico,2018,9,0,0,0,0,0,0
States,Virgin Islands,2018,9,X,X,X,X,X,X
States,New York City,2018,9,X,X,X,X,X,X
States,Alabama,2018,10,675,10,22,4.74,1.48,3.26
States,Alaska,2018,10,14,0,2,14.29,0,14.29
States,Arizona,2018,10,394,8,16,6.09,2.03,4.06
States,Arkansas,2018,10,317,22,31,16.72,6.94,9.78
States,California,2018,10,2041,104,230,16.36,5.1,11.27
States,Colorado,2018,10,1221,76,82,12.94,6.22,6.72
States,Connecticut,2018,10,1051,58,90,14.08,5.52,8.56
States,Delaware,2018,10,284,13,32,15.85,4.58,11.27
States,District of Columbia,2018,10,X,X,X,X,X,X
States,Florida,2018,10,X,X,X,X,X,X
States,Georgia,2018,10,1029,54,34,8.55,5.25,3.3
States,Hawaii,2018,10,204,5,4,4.41,2.45,1.96
States,Idaho,2018,10,94,3,13,17.02,3.19,13.83
States,Illinois,2018,10,583,25,83,18.52,4.29,14.24
States,Indiana,2018,10,376,22,42,17.02,5.85,11.17
States,Iowa,2018,10,563,39,127,29.48,6.93,22.56
States,Kansas,2018,10,144,4,12,11.11,2.78,8.33
States,Kentucky,2018,10,512,11,26,7.23,2.15,5.08
States,Louisiana,2018,10,615,8,24,5.2,1.3,3.9
States,Maine,2018,10,179,37,5,23.46,20.67,2.79
States,Maryland,2018,10,372,37,23,16.13,9.95,6.18
States,Massachusetts,2018,10,1269,120,119,18.83,9.46,9.38
States,Michigan,2018,10,2162,239,181,19.43,11.05,8.37
States,Minnesota,2018,10,770,61,84,18.83,7.92,10.91
States,Mississippi,2018,10,55,0,0,0,0,0
States,Missouri,2018,10,1058,45,73,11.15,4.25,6.9
States,Montana,2018,10,290,58,24,28.28,20,8.28
States,Nebraska,2018,10,346,44,61,30.35,12.72,17.63
States,Nevada,2018,10,40,2,6,20,5,15
States,New Hampshire,2018,10,X,X,X,X,X,X
States,New Jersey,2018,10,X,X,X,X,X,X
States,New Mexico,2018,10,1025,45,110,15.12,4.39,10.73
States,New York,2018,10,3448,234,234,13.57,6.79,6.79
States,North Carolina,2018,10,502,33,19,10.36,6.57,3.78
States,North Dakota,2018,10,240,23,22,18.75,9.58,9.17
States,Ohio,2018,10,3036,293,274,18.68,9.65,9.03
States,Oklahoma,2018,10,345,8,33,11.88,2.32,9.57
States,Oregon,2018,10,993,71,124,19.64,7.15,12.49
States,Pennsylvania,2018,10,825,82,70,18.42,9.94,8.48
States,Rhode Island,2018,10,X,X,X,X,X,X
States,South Carolina,2018,10,491,18,16,6.92,3.67,3.26
States,South Dakota,2018,10,50,4,6,20,8,12
States,Tennessee,2018,10,293,6,27,11.26,2.05,9.22
States,Texas,2018,10,2800,82,196,9.93,2.93,7
States,Utah,2018,10,1288,62,170,18.01,4.81,13.2
States,Vermont,2018,10,383,57,23,20.89,14.88,6.01
States,Virginia,2018,10,521,32,29,11.71,6.14,5.57
States,Washington,2018,10,1755,178,188,20.85,10.14,10.71
States,West Virginia,2018,10,691,16,27,6.22,2.32,3.91
States,Wisconsin,2018,10,2286,264,277,23.67,11.55,12.12
States,Wyoming,2018,10,X,X,X,X,X,X
States,Puerto Rico,2018,10,0,0,0,0,0,0
States,Virgin Islands,2018,10,X,X,X,X,X,X
States,New York City,2018,10,X,X,X,X,X,X
States,Alabama,2018,11,663,11,32,6.49,1.66,4.83
States,Alaska,2018,11,X,X,X,X,X,X
States,Arizona,2018,11,359,7,31,10.58,1.95,8.64
States,Arkansas,2018,11,276,16,18,12.32,5.8,6.52
States,California,2018,11,1976,91,227,16.09,4.61,11.49
States,Colorado,2018,11,1143,75,86,14.09,6.56,7.52
States,Connecticut,2018,11,878,31,62,10.59,3.53,7.06
States,Delaware,2018,11,213,12,24,16.9,5.63,11.27
States,District of Columbia,2018,11,X,X,X,X,X,X
States,Florida,2018,11,X,X,X,X,X,X
States,Georgia,2018,11,1013,53,42,9.38,5.23,4.15
States,Hawaii,2018,11,230,5,8,5.65,2.17,3.48
States,Idaho,2018,11,90,1,11,13.33,1.11,12.22
States,Illinois,2018,11,482,22,63,17.63,4.56,13.07
States,Indiana,2018,11,384,23,50,19.01,5.99,13.02
States,Iowa,2018,11,403,17,68,21.09,4.22,16.87
States,Kansas,2018,11,115,5,15,17.39,4.35,13.04
States,Kentucky,2018,11,489,5,20,5.11,1.02,4.09
States,Louisiana,2018,11,527,11,21,6.07,2.09,3.98
States,Maine,2018,11,164,30,12,25.61,18.29,7.32
States,Maryland,2018,11,352,24,39,17.9,6.82,11.08
States,Massachusetts,2018,11,1000,107,96,20.3,10.7,9.6
States,Michigan,2018,11,2024,220,210,21.25,10.87,10.38
States,Minnesota,2018,11,649,46,81,19.57,7.09,12.48
States,Mississippi,2018,11,57,0,1,1.75,0,1.75
States,Missouri,2018,11,942,35,59,9.98,3.72,6.26
States,Montana,2018,11,260,35,41,29.23,13.46,15.77
States,Nebraska,2018,11,267,37,51,32.96,13.86,19.1
States,Nevada,2018,11,41,1,5,14.63,2.44,12.2
States,New Hampshire,2018,11,X,X,X,X,X,X
States,New Jersey,2018,11,X,X,X,X,X,X
States,New Mexico,2018,11,802,23,84,13.34,2.87,10.47
States,New York,2018,11,3088,179,210,12.6,5.8,6.8
States,North Carolina,2018,11,419,20,24,10.5,4.77,5.73
States,North Dakota,2018,11,195,23,19,21.54,11.79,9.74
States,Ohio,2018,11,2859,298,340,22.32,10.42,11.89
States,Oklahoma,2018,11,312,4,27,9.94,1.28,8.65
States,Oregon,2018,11,791,41,90,16.56,5.18,11.38
States,Pennsylvania,2018,11,822,51,79,15.82,6.2,9.61
States,Rhode Island,2018,11,X,X,X,X,X,X
States,South Carolina,2018,11,424,12,18,7.08,2.83,4.25
States,South Dakota,2018,11,50,4,3,14,8,6
States,Tennessee,2018,11,179,5,18,12.85,2.79,10.06
States,Texas,2018,11,2077,43,114,7.56,2.07,5.49
States,Utah,2018,11,1156,61,127,16.26,5.28,10.99
States,Vermont,2018,11,255,37,16,20.78,14.51,6.27
States,Virginia,2018,11,649,50,58,16.64,7.7,8.94
States,Washington,2018,11,1639,122,225,21.17,7.44,13.73
States,West Virginia,2018,11,691,14,25,5.64,2.03,3.62
States,Wisconsin,2018,11,2264,206,312,22.88,9.1,13.78
States,Wyoming,2018,11,X,X,X,X,X,X
States,Puerto Rico,2018,11,0,0,0,0,0,0
States,Virgin Islands,2018,11,X,X,X,X,X,X
States,New York City,2018,11,X,X,X,X,X,X
States,Alabama,2018,12,515,10,26,6.99,1.94,5.05
States,Alaska,2018,12,X,X,X,X,X,X
States,Arizona,2018,12,327,2,21,7.03,0.61,6.42
States,Arkansas,2018,12,184,5,10,8.15,2.72,5.43
States,California,2018,12,1632,45,122,10.23,2.76,7.48
States,Colorado,2018,12,945,52,71,13.02,5.5,7.51
States,Connecticut,2018,12,744,33,50,11.16,4.44,6.72
States,Delaware,2018,12,185,5,26,16.76,2.7,14.05
States,District of Columbia,2018,12,X,X,X,X,X,X
States,Florida,2018,12,X,X,X,X,X,X
States,Georgia,2018,12,884,43,34,8.71,4.86,3.85
States,Hawaii,2018,12,224,2,5,3.13,0.89,2.23
States,Idaho,2018,12,91,6,13,20.88,6.59,14.29
States,Illinois,2018,12,512,20,78,19.14,3.91,15.23
States,Indiana,2018,12,342,21,42,18.42,6.14,12.28
States,Iowa,2018,12,369,14,62,20.6,3.79,16.8
States,Kansas,2018,12,103,0,12,11.65,0,11.65
States,Kentucky,2018,12,484,11,26,7.64,2.27,5.37
States,Louisiana,2018,12,460,4,23,5.87,0.87,5
States,Maine,2018,12,152,20,8,18.42,13.16,5.26
States,Maryland,2018,12,277,23,34,20.58,8.3,12.27
States,Massachusetts,2018,12,1088,85,77,14.89,7.81,7.08
States,Michigan,2018,12,2045,249,269,25.33,12.18,13.15
States,Minnesota,2018,12,590,34,65,16.78,5.76,11.02
States,Mississippi,2018,12,29,1,0,3.45,3.45,0
States,Missouri,2018,12,806,20,37,7.07,2.48,4.59
States,Montana,2018,12,224,23,31,24.11,10.27,13.84
States,Nebraska,2018,12,231,18,32,21.65,7.79,13.85
States,Nevada,2018,12,31,2,2,12.9,6.45,6.45
States,New Hampshire,2018,12,X,X,X,X,X,X
States,New Jersey,2018,12,X,X,X,X,X,X
States,New Mexico,2018,12,660,21,39,9.09,3.18,5.91
States,New York,2018,12,2365,115,109,9.47,4.86,4.61
States,North Carolina,2018,12,366,15,29,12.02,4.1,7.92
States,North Dakota,2018,12,185,16,13,15.68,8.65,7.03
States,Ohio,2018,12,2852,282,388,23.49,9.89,13.6
States,Oklahoma,2018,12,219,3,11,6.39,1.37,5.02
States,Oregon,2018,12,683,39,54,13.62,5.71,7.91
States,Pennsylvania,2018,12,703,43,80,17.5,6.12,11.38
States,Rhode Island,2018,12,X,X,X,X,X,X
States,South Carolina,2018,12,449,19,23,9.35,4.23,5.12
States,South Dakota,2018,12,50,3,2,10,6,4
States,Tennessee,2018,12,192,6,16,11.46,3.13,8.33
States,Texas,2018,12,1741,37,78,6.61,2.13,4.48
States,Utah,2018,12,877,37,84,13.8,4.22,9.58
States,Vermont,2018,12,236,32,24,23.73,13.56,10.17
States,Virginia,2018,12,505,37,62,19.6,7.33,12.28
States,Washington,2018,12,1523,96,203,19.63,6.3,13.33
States,West Virginia,2018,12,641,16,40,8.74,2.5,6.24
States,Wisconsin,2018,12,2131,159,370,24.82,7.46,17.36
States,Wyoming,2018,12,X,X,X,X,X,X
States,Puerto Rico,2018,12,0,0,0,0,0,0
States,Virgin Islands,2018,12,X,X,X,X,X,X
States,New York City,2018,12,X,X,X,X,X,X
States,Alabama,2018,13,485,5,13,3.71,1.03,2.68
States,Alaska,2018,13,X,X,X,X,X,X
States,Arizona,2018,13,277,0,16,5.78,0,5.78
States,Arkansas,2018,13,169,3,4,4.14,1.78,2.37
States,California,2018,13,1308,23,76,7.57,1.76,5.81
States,Colorado,2018,13,826,39,44,10.05,4.72,5.33
States,Connecticut,2018,13,693,33,44,11.11,4.76,6.35
States,Delaware,2018,13,182,9,16,13.74,4.95,8.79
States,District of Columbia,2018,13,X,X,X,X,X,X
States,Florida,2018,13,X,X,X,X,X,X
States,Georgia,2018,13,794,28,39,8.44,3.53,4.91
States,Hawaii,2018,13,204,3,6,4.41,1.47,2.94
States,Idaho,2018,13,82,9,11,24.39,10.98,13.41
States,Illinois,2018,13,461,13,67,17.35,2.82,14.53
States,Indiana,2018,13,270,11,34,16.67,4.07,12.59
States,Iowa,2018,13,325,12,46,17.85,3.69,14.15
States,Kansas,2018,13,80,0,0,0,0,0
States,Kentucky,2018,13,459,7,26,7.19,1.53,5.66
States,Louisiana,2018,13,436,6,12,4.13,1.38,2.75
States,Maine,2018,13,149,23,17,26.85,15.44,11.41
States,Maryland,2018,13,305,22,32,17.7,7.21,10.49
States,Massachusetts,2018,13,848,60,88,17.45,7.08,10.38
States,Michigan,2018,13,2080,222,320,26.06,10.67,15.38
States,Minnesota,2018,13,554,30,69,17.87,5.42,12.45
States,Mississippi,2018,13,30,0,0,0,0,0
States,Missouri,2018,13,727,14,29,5.91,1.93,3.99
States,Montana,2018,13,192,11,26,19.27,5.73,13.54
States,Nebraska,2018,13,197,8,25,16.75,4.06,12.69
States,Nevada,2018,13,31,0,4,12.9,0,12.9
States,New Hampshire,2018,13,X,X,X,X,X,X
States,New Jersey,2018,13,X,X,X,X,X,X
States,New Mexico,2018,13,433,15,18,7.62,3.46,4.16
States,New York,2018,13,2759,221,212,15.69,8.01,7.68
States,North Carolina,2018,13,371,14,29,11.59,3.77,7.82
States,North Dakota,2018,13,148,13,13,17.57,8.78,8.78
States,Ohio,2018,13,2946,245,420,22.57,8.32,14.26
States,Oklahoma,2018,13,210,1,5,2.86,0.48,2.38
States,Oregon,2018,13,692,38,66,15.03,5.49,9.54
States,Pennsylvania,2018,13,692,49,70,17.2,7.08,10.12
States,Rhode Island,2018,13,X,X,X,X,X,X
States,South Carolina,2018,13,368,6,16,5.98,1.63,4.35
States,South Dakota,2018,13,57,2,3,8.77,3.51,5.26
States,Tennessee,2018,13,199,6,21,13.57,3.02,10.55
States,Texas,2018,13,1443,15,35,3.47,1.04,2.43
States,Utah,2018,13,834,19,61,9.59,2.28,7.31
States,Vermont,2018,13,270,32,31,23.33,11.85,11.48
States,Virginia,2018,13,549,38,65,18.76,6.92,11.84
States,Washington,2018,13,1162,95,150,21.08,8.18,12.91
States,West Virginia,2018,13,648,13,73,13.27,2.01,11.27
States,Wisconsin,2018,13,1963,103,370,24.1,5.25,18.85
States,Wyoming,2018,13,X,X,X,X,X,X
States,Puerto Rico,2018,13,0,0,0,0,0,0
States,Virgin Islands,2018,13,X,X,X,X,X,X
States,New York City,2018,13,X,X,X,X,X,X
States,Alabama,2018,14,457,7,11,3.94,1.53,2.41
States,Alaska,2018,14,10,0,2,20,0,20
States,Arizona,2018,14,224,1,4,2.23,0.45,1.79
States,Arkansas,2018,14,142,1,7,5.63,0.7,4.93
States,California,2018,14,1084,16,64,7.38,1.48,5.9
States,Colorado,2018,14,641,17,36,8.27,2.65,5.62
States,Connecticut,2018,14,662,32,45,11.63,4.83,6.8
States,Delaware,2018,14,134,2,8,7.46,1.49,5.97
States,District of Columbia,2018,14,X,X,X,X,X,X
States,Florida,2018,14,X,X,X,X,X,X
States,Georgia,2018,14,707,16,41,8.06,2.26,5.8
States,Hawaii,2018,14,160,5,6,6.88,3.13,3.75
States,Idaho,2018,14,95,9,6,15.79,9.47,6.32
States,Illinois,2018,14,407,4,36,9.83,0.98,8.85
States,Indiana,2018,14,298,3,19,7.38,1.01,6.38
States,Iowa,2018,14,301,9,43,17.28,2.99,14.29
States,Kansas,2018,14,82,0,1,1.22,0,1.22
States,Kentucky,2018,14,468,6,16,4.7,1.28,3.42
States,Louisiana,2018,14,339,2,12,4.13,0.59,3.54
States,Maine,2018,14,136,22,12,25,16.18,8.82
States,Maryland,2018,14,237,16,23,16.46,6.75,9.7
States,Massachusetts,2018,14,906,49,109,17.44,5.41,12.03
States,Michigan,2018,14,1812,116,251,20.25,6.4,13.85
States,Minnesota,2018,14,411,15,54,16.79,3.65,13.14
States,Mississippi,2018,14,26,0,2,7.69,0,7.69
States,Missouri,2018,14,667,9,24,4.95,1.35,3.6
States,Montana,2018,14,172,8,15,13.37,4.65,8.72
States,Nebraska,2018,14,155,9,13,14.19,5.81,8.39
States,Nevada,2018,14,31,0,1,3.23,0,3.23
States,New Hampshire,2018,14,X,X,X,X,X,X
States,New Jersey,2018,14,X,X,X,X,X,X
States,New Mexico,2018,14,370,3,8,2.97,0.81,2.16
States,New York,2018,14,2165,167,167,15.43,7.71,7.71
States,North Carolina,2018,14,341,11,30,12.02,3.23,8.8
States,North Dakota,2018,14,165,22,13,21.21,13.33,7.88
States,Ohio,2018,14,2700,164,323,18.04,6.07,11.96
States,Oklahoma,2018,14,227,3,3,2.64,1.32,1.32
States,Oregon,2018,14,578,25,50,12.98,4.33,8.65
States,Pennsylvania,2018,14,693,20,66,12.41,2.89,9.52
States,Rhode Island,2018,14,X,X,X,X,X,X
States,South Carolina,2018,14,322,5,12,5.28,1.55,3.73
States,South Dakota,2018,14,50,0,4,8,0,8
States,Tennessee,2018,14,160,3,7,6.25,1.88,4.38
States,Texas,2018,14,1246,12,31,3.45,0.96,2.49
States,Utah,2018,14,757,18,46,8.45,2.38,6.08
States,Vermont,2018,14,257,17,42,22.96,6.61,16.34
States,Virginia,2018,14,490,23,55,15.92,4.69,11.22
States,Washington,2018,14,1062,60,114,16.38,5.65,10.73
States,West Virginia,2018,14,686,12,60,10.5,1.75,8.75
States,Wisconsin,2018,14,1782,74,268,19.19,4.15,15.04
States,Wyoming,2018,14,X,X,X,X,X,X
States,Puerto Rico,2018,14,0,0,0,0,0,0
States,Virgin Islands,2018,14,X,X,X,X,X,X
States,New York City,2018,14,X,X,X,X,X,X
States,Alabama,2018,15,382,10,10,5.24,2.62,2.62
States,Alaska,2018,15,X,X,X,X,X,X
States,Arizona,2018,15,209,0,8,3.83,0,3.83
States,Arkansas,2018,15,95,0,3,3.16,0,3.16
States,California,2018,15,855,8,34,4.91,0.94,3.98
States,Colorado,2018,15,647,20,15,5.41,3.09,2.32
States,Connecticut,2018,15,664,34,49,12.5,5.12,7.38
States,Delaware,2018,15,96,2,5,7.29,2.08,5.21
States,District of Columbia,2018,15,X,X,X,X,X,X
States,Florida,2018,15,X,X,X,X,X,X
States,Georgia,2018,15,631,12,27,6.18,1.9,4.28
States,Hawaii,2018,15,184,4,3,3.8,2.17,1.63
States,Idaho,2018,15,77,5,6,14.29,6.49,7.79
States,Illinois,2018,15,400,8,36,11,2,9
States,Indiana,2018,15,257,12,24,14.01,4.67,9.34
States,Iowa,2018,15,262,10,15,9.54,3.82,5.73
States,Kansas,2018,15,84,1,3,4.76,1.19,3.57
States,Kentucky,2018,15,386,2,12,3.63,0.52,3.11
States,Louisiana,2018,15,301,1,7,2.66,0.33,2.33
States,Maine,2018,15,154,26,19,29.22,16.88,12.34
States,Maryland,2018,15,231,8,20,12.12,3.46,8.66
States,Massachusetts,2018,15,776,38,82,15.46,4.9,10.57
States,Michigan,2018,15,1740,84,204,16.55,4.83,11.72
States,Minnesota,2018,15,378,9,32,10.85,2.38,8.47
States,Mississippi,2018,15,26,0,1,3.85,0,3.85
States,Missouri,2018,15,650,5,19,3.69,0.77,2.92
States,Montana,2018,15,150,3,14,11.33,2,9.33
States,Nebraska,2018,15,144,10,9,13.19,6.94,6.25
States,Nevada,2018,15,X,X,X,X,X,X
States,New Hampshire,2018,15,X,X,X,X,X,X
States,New Jersey,2018,15,X,X,X,X,X,X
States,New Mexico,2018,15,380,4,11,3.95,1.05,2.89
States,New York,2018,15,2032,111,101,10.43,5.46,4.97
States,North Carolina,2018,15,291,11,21,11,3.78,7.22
States,North Dakota,2018,15,135,14,17,22.96,10.37,12.59
States,Ohio,2018,15,2488,139,321,18.49,5.59,12.9
States,Oklahoma,2018,15,180,0,2,1.11,0,1.11
States,Oregon,2018,15,390,11,38,12.56,2.82,9.74
States,Pennsylvania,2018,15,445,18,29,10.56,4.04,6.52
States,Rhode Island,2018,15,X,X,X,X,X,X
States,South Carolina,2018,15,318,3,15,5.66,0.94,4.72
States,South Dakota,2018,15,66,2,1,4.55,3.03,1.52
States,Tennessee,2018,15,141,7,5,8.51,4.96,3.55
States,Texas,2018,15,1219,7,27,2.79,0.57,2.21
States,Utah,2018,15,696,18,19,5.32,2.59,2.73
States,Vermont,2018,15,217,11,26,17.05,5.07,11.98
States,Virginia,2018,15,442,23,34,12.9,5.2,7.69
States,Washington,2018,15,1137,39,92,11.52,3.43,8.09
States,West Virginia,2018,15,684,5,66,10.38,0.73,9.65
States,Wisconsin,2018,15,1686,55,277,19.69,3.26,16.43
States,Wyoming,2018,15,X,X,X,X,X,X
States,Puerto Rico,2018,15,0,0,0,0,0,0
States,Virgin Islands,2018,15,X,X,X,X,X,X
States,New York City,2018,15,X,X,X,X,X,X
States,Alabama,2018,16,361,1,7,2.22,0.28,1.94
States,Alaska,2018,16,11,1,1,18.18,9.09,9.09
States,Arizona,2018,16,220,0,8,3.64,0,3.64
States,Arkansas,2018,16,96,1,1,2.08,1.04,1.04
States,California,2018,16,568,8,11,3.35,1.41,1.94
States,Colorado,2018,16,505,14,20,6.73,2.77,3.96
States,Connecticut,2018,16,567,17,40,10.05,3,7.05
States,Delaware,2018,16,83,1,3,4.82,1.2,3.61
States,District of Columbia,2018,16,X,X,X,X,X,X
States,Florida,2018,16,X,X,X,X,X,X
States,Georgia,2018,16,491,5,7,2.44,1.02,1.43
States,Hawaii,2018,16,128,0,1,0.78,0,0.78
States,Idaho,2018,16,67,2,2,5.97,2.99,2.99
States,Illinois,2018,16,283,2,28,10.6,0.71,9.89
States,Indiana,2018,16,232,3,20,9.91,1.29,8.62
States,Iowa,2018,16,225,7,19,11.56,3.11,8.44
States,Kansas,2018,16,60,0,1,1.67,0,1.67
States,Kentucky,2018,16,384,2,11,3.39,0.52,2.86
States,Louisiana,2018,16,274,3,2,1.82,1.09,0.73
States,Maine,2018,16,104,9,18,25.96,8.65,17.31
States,Maryland,2018,16,235,5,31,15.32,2.13,13.19
States,Massachusetts,2018,16,675,28,62,13.33,4.15,9.19
States,Michigan,2018,16,1421,55,166,15.55,3.87,11.68
States,Minnesota,2018,16,433,10,45,12.7,2.31,10.39
States,Mississippi,2018,16,21,0,0,0,0,0
States,Missouri,2018,16,615,7,14,3.41,1.14,2.28
States,Montana,2018,16,137,2,12,10.22,1.46,8.76
States,Nebraska,2018,16,118,10,4,11.86,8.47,3.39
States,Nevada,2018,16,16,1,1,12.5,6.25,6.25
States,New Hampshire,2018,16,X,X,X,X,X,X
States,New Jersey,2018,16,X,X,X,X,X,X
States,New Mexico,2018,16,X,X,X,X,X,X
States,New York,2018,16,1916,111,66,9.24,5.79,3.44
States,North Carolina,2018,16,261,3,11,5.36,1.15,4.21
States,North Dakota,2018,16,114,5,21,22.81,4.39,18.42
States,Ohio,2018,16,2215,90,228,14.36,4.06,10.29
States,Oklahoma,2018,16,168,0,3,1.79,0,1.79
States,Oregon,2018,16,204,8,23,15.2,3.92,11.27
States,Pennsylvania,2018,16,360,9,17,7.22,2.5,4.72
States,Rhode Island,2018,16,X,X,X,X,X,X
States,South Carolina,2018,16,265,2,9,4.15,0.75,3.4
States,South Dakota,2018,16,35,1,1,5.71,2.86,2.86
States,Tennessee,2018,16,136,3,6,6.62,2.21,4.41
States,Texas,2018,16,1132,1,20,1.86,0.09,1.77
States,Utah,2018,16,504,8,10,3.57,1.59,1.98
States,Vermont,2018,16,223,11,24,15.7,4.93,10.76
States,Virginia,2018,16,440,25,37,14.09,5.68,8.41
States,Washington,2018,16,814,20,59,9.71,2.46,7.25
States,West Virginia,2018,16,674,6,39,6.68,0.89,5.79
States,Wisconsin,2018,16,1333,18,206,16.8,1.35,15.45
States,Wyoming,2018,16,X,X,X,X,X,X
States,Puerto Rico,2018,16,0,0,0,0,0,0
States,Virgin Islands,2018,16,X,X,X,X,X,X
States,New York City,2018,16,X,X,X,X,X,X
States,Alabama,2018,17,329,2,5,2.13,0.61,1.52
States,Alaska,2018,17,X,X,X,X,X,X
States,Arizona,2018,17,219,1,9,4.57,0.46,4.11
States,Arkansas,2018,17,77,0,1,1.3,0,1.3
States,California,2018,17,689,15,12,3.92,2.18,1.74
States,Colorado,2018,17,469,15,15,6.4,3.2,3.2
States,Connecticut,2018,17,535,7,28,6.54,1.31,5.23
States,Delaware,2018,17,62,2,2,6.45,3.23,3.23
States,District of Columbia,2018,17,X,X,X,X,X,X
States,Florida,2018,17,X,X,X,X,X,X
States,Georgia,2018,17,480,4,10,2.92,0.83,2.08
States,Hawaii,2018,17,160,1,3,2.5,0.63,1.88
States,Idaho,2018,17,39,0,3,7.69,0,7.69
States,Illinois,2018,17,240,2,19,8.75,0.83,7.92
States,Indiana,2018,17,177,4,6,5.65,2.26,3.39
States,Iowa,2018,17,211,3,8,5.21,1.42,3.79
States,Kansas,2018,17,52,0,2,3.85,0,3.85
States,Kentucky,2018,17,344,3,5,2.33,0.87,1.45
States,Louisiana,2018,17,273,2,1,1.1,0.73,0.37
States,Maine,2018,17,90,2,11,14.44,2.22,12.22
States,Maryland,2018,17,183,2,20,12.02,1.09,10.93
States,Massachusetts,2018,17,556,26,35,10.97,4.68,6.29
States,Michigan,2018,17,1249,35,123,12.65,2.8,9.85
States,Minnesota,2018,17,372,10,34,11.83,2.69,9.14
States,Mississippi,2018,17,20,0,0,0,0,0
States,Missouri,2018,17,510,4,10,2.75,0.78,1.96
States,Montana,2018,17,117,2,3,4.27,1.71,2.56
States,Nebraska,2018,17,114,10,3,11.4,8.77,2.63
States,Nevada,2018,17,12,1,0,8.33,8.33,0
States,New Hampshire,2018,17,X,X,X,X,X,X
States,New Jersey,2018,17,X,X,X,X,X,X
States,New Mexico,2018,17,166,3,12,9.04,1.81,7.23
States,New York,2018,17,1728,76,68,8.33,4.4,3.94
States,North Carolina,2018,17,219,4,13,7.76,1.83,5.94
States,North Dakota,2018,17,112,8,11,16.96,7.14,9.82
States,Ohio,2018,17,1898,62,169,12.17,3.27,8.9
States,Oklahoma,2018,17,176,1,2,1.7,0.57,1.14
States,Oregon,2018,17,198,9,21,15.15,4.55,10.61
States,Pennsylvania,2018,17,295,7,14,7.12,2.37,4.75
States,Rhode Island,2018,17,X,X,X,X,X,X
States,South Carolina,2018,17,250,3,4,2.8,1.2,1.6
States,South Dakota,2018,17,43,0,1,2.33,0,2.33
States,Tennessee,2018,17,110,0,4,3.64,0,3.64
States,Texas,2018,17,1000,6,13,1.9,0.6,1.3
States,Utah,2018,17,445,7,11,4.04,1.57,2.47
States,Vermont,2018,17,157,8,15,14.65,5.1,9.55
States,Virginia,2018,17,452,5,13,3.98,1.11,2.88
States,Washington,2018,17,758,22,40,8.18,2.9,5.28
States,West Virginia,2018,17,582,3,55,9.97,0.52,9.45
States,Wisconsin,2018,17,1130,17,133,13.27,1.5,11.77
States,Wyoming,2018,17,X,X,X,X,X,X
States,Puerto Rico,2018,17,0,0,0,0,0,0
States,Virgin Islands,2018,17,X,X,X,X,X,X
States,New York City,2018,17,X,X,X,X,X,X
States,Alabama,2018,18,302,2,6,2.65,0.66,1.99
